#log n	log T	log cool/n2	log heat/n2
 -4.60	 4.30	    -22.862	    -23.022
 -4.60	 4.40	    -22.667	    -23.067
 -4.60	 4.50	    -22.448	    -23.111
 -4.60	 4.60	    -22.232	    -23.152
 -4.60	 4.70	    -22.029	    -23.192
 -4.60	 4.80	    -21.846	    -23.231
 -4.60	 4.90	    -21.690	    -23.278
 -4.60	 5.00	    -21.569	    -23.351
 -4.50	 1.00	    -25.426	    -21.604
 -4.50	 1.10	    -25.364	    -21.653
 -4.50	 1.20	    -25.293	    -21.701
 -4.50	 1.30	    -25.204	    -21.749
 -4.50	 1.40	    -25.089	    -21.797
 -4.50	 1.50	    -24.942	    -21.843
 -4.50	 1.60	    -24.766	    -21.889
 -4.50	 1.70	    -24.578	    -21.935
 -4.50	 1.80	    -24.392	    -21.979
 -4.50	 1.90	    -24.218	    -22.023
 -4.50	 2.00	    -24.063	    -22.066
 -4.50	 2.10	    -23.929	    -22.109
 -4.50	 2.20	    -23.815	    -22.151
 -4.50	 2.30	    -23.720	    -22.192
 -4.50	 2.40	    -23.641	    -22.232
 -4.50	 2.50	    -23.573	    -22.272
 -4.50	 2.60	    -23.513	    -22.312
 -4.50	 2.70	    -23.458	    -22.352
 -4.50	 2.80	    -23.408	    -22.391
 -4.50	 2.90	    -23.362	    -22.431
 -4.50	 3.00	    -23.320	    -22.471
 -4.50	 3.10	    -23.283	    -22.511
 -4.50	 3.20	    -23.250	    -22.552
 -4.50	 3.30	    -23.224	    -22.593
 -4.50	 3.40	    -23.204	    -22.636
 -4.50	 3.50	    -23.192	    -22.679
 -4.50	 3.60	    -23.187	    -22.723
 -4.50	 3.70	    -23.185	    -22.768
 -4.50	 3.80	    -23.181	    -22.814
 -4.50	 3.90	    -23.169	    -22.860
 -4.50	 4.00	    -23.142	    -22.908
 -4.50	 4.10	    -23.088	    -22.955
 -4.50	 4.20	    -22.988	    -23.003
 -4.50	 4.30	    -22.832	    -23.050
 -4.50	 4.40	    -22.632	    -23.096
 -4.50	 4.50	    -22.410	    -23.140
 -4.50	 4.60	    -22.190	    -23.183
 -4.50	 4.70	    -21.985	    -23.226
 -4.50	 4.80	    -21.803	    -23.269
 -4.50	 4.90	    -21.649	    -23.321
 -4.50	 5.00	    -21.535	    -23.407
 -4.40	 1.00	    -25.430	    -21.619
 -4.40	 1.10	    -25.367	    -21.669
 -4.40	 1.20	    -25.292	    -21.718
 -4.40	 1.30	    -25.198	    -21.768
 -4.40	 1.40	    -25.079	    -21.816
 -4.40	 1.50	    -24.932	    -21.864
 -4.40	 1.60	    -24.762	    -21.912
 -4.40	 1.70	    -24.579	    -21.959
 -4.40	 1.80	    -24.397	    -22.005
 -4.40	 1.90	    -24.224	    -22.051
 -4.40	 2.00	    -24.067	    -22.095
 -4.40	 2.10	    -23.929	    -22.139
 -4.40	 2.20	    -23.811	    -22.183
 -4.40	 2.30	    -23.713	    -22.225
 -4.40	 2.40	    -23.632	    -22.267
 -4.40	 2.50	    -23.564	    -22.308
 -4.40	 2.60	    -23.506	    -22.349
 -4.40	 2.70	    -23.455	    -22.389
 -4.40	 2.80	    -23.410	    -22.429
 -4.40	 2.90	    -23.368	    -22.469
 -4.40	 3.00	    -23.331	    -22.508
 -4.40	 3.10	    -23.298	    -22.548
 -4.40	 3.20	    -23.269	    -22.588
 -4.40	 3.30	    -23.245	    -22.629
 -4.40	 3.40	    -23.226	    -22.671
 -4.40	 3.50	    -23.214	    -22.713
 -4.40	 3.60	    -23.208	    -22.756
 -4.40	 3.70	    -23.203	    -22.800
 -4.40	 3.80	    -23.196	    -22.845
 -4.40	 3.90	    -23.178	    -22.891
 -4.40	 4.00	    -23.143	    -22.937
 -4.40	 4.10	    -23.079	    -22.984
 -4.40	 4.20	    -22.970	    -23.032
 -4.40	 4.30	    -22.806	    -23.078
 -4.40	 4.40	    -22.601	    -23.124
 -4.40	 4.50	    -22.375	    -23.170
 -4.40	 4.60	    -22.152	    -23.215
 -4.40	 4.70	    -21.945	    -23.260
 -4.40	 4.80	    -21.762	    -23.307
 -4.40	 4.90	    -21.610	    -23.366
 -4.40	 5.00	    -21.502	    -23.467
 -4.30	 1.00	    -25.434	    -21.632
 -4.30	 1.10	    -25.369	    -21.683
 -4.30	 1.20	    -25.291	    -21.734
 -4.30	 1.30	    -25.191	    -21.784
 -4.30	 1.40	    -25.068	    -21.834
 -4.30	 1.50	    -24.921	    -21.883
 -4.30	 1.60	    -24.755	    -21.932
 -4.30	 1.70	    -24.580	    -21.981
 -4.30	 1.80	    -24.403	    -22.028
 -4.30	 1.90	    -24.233	    -22.076
 -4.30	 2.00	    -24.074	    -22.122
 -4.30	 2.10	    -23.933	    -22.168
 -4.30	 2.20	    -23.811	    -22.212
 -4.30	 2.30	    -23.709	    -22.256
 -4.30	 2.40	    -23.626	    -22.300
 -4.30	 2.50	    -23.558	    -22.342
 -4.30	 2.60	    -23.501	    -22.384
 -4.30	 2.70	    -23.453	    -22.425
 -4.30	 2.80	    -23.411	    -22.466
 -4.30	 2.90	    -23.374	    -22.506
 -4.30	 3.00	    -23.341	    -22.546
 -4.30	 3.10	    -23.312	    -22.586
 -4.30	 3.20	    -23.287	    -22.626
 -4.30	 3.30	    -23.265	    -22.667
 -4.30	 3.40	    -23.248	    -22.708
 -4.30	 3.50	    -23.237	    -22.749
 -4.30	 3.60	    -23.230	    -22.791
 -4.30	 3.70	    -23.224	    -22.834
 -4.30	 3.80	    -23.214	    -22.878
 -4.30	 3.90	    -23.190	    -22.922
 -4.30	 4.00	    -23.146	    -22.968
 -4.30	 4.10	    -23.073	    -23.014
 -4.30	 4.20	    -22.954	    -23.061
 -4.30	 4.30	    -22.783	    -23.108
 -4.30	 4.40	    -22.574	    -23.154
 -4.30	 4.50	    -22.346	    -23.200
 -4.30	 4.60	    -22.119	    -23.247
 -4.30	 4.70	    -21.911	    -23.295
 -4.30	 4.80	    -21.727	    -23.345
 -4.30	 4.90	    -21.574	    -23.412
 -4.30	 5.00	    -21.472	    -23.529
 -4.20	 1.00	    -25.440	    -21.645
 -4.20	 1.10	    -25.372	    -21.697
 -4.20	 1.20	    -25.289	    -21.748
 -4.20	 1.30	    -25.184	    -21.799
 -4.20	 1.40	    -25.055	    -21.850
 -4.20	 1.50	    -24.907	    -21.900
 -4.20	 1.60	    -24.746	    -21.950
 -4.20	 1.70	    -24.579	    -22.000
 -4.20	 1.80	    -24.409	    -22.049
 -4.20	 1.90	    -24.242	    -22.098
 -4.20	 2.00	    -24.084	    -22.146
 -4.20	 2.10	    -23.940	    -22.193
 -4.20	 2.20	    -23.815	    -22.240
 -4.20	 2.30	    -23.709	    -22.285
 -4.20	 2.40	    -23.623	    -22.330
 -4.20	 2.50	    -23.554	    -22.374
 -4.20	 2.60	    -23.497	    -22.417
 -4.20	 2.70	    -23.451	    -22.460
 -4.20	 2.80	    -23.412	    -22.502
 -4.20	 2.90	    -23.379	    -22.543
 -4.20	 3.00	    -23.350	    -22.584
 -4.20	 3.10	    -23.325	    -22.624
 -4.20	 3.20	    -23.303	    -22.664
 -4.20	 3.30	    -23.284	    -22.704
 -4.20	 3.40	    -23.270	    -22.745
 -4.20	 3.50	    -23.259	    -22.786
 -4.20	 3.60	    -23.253	    -22.828
 -4.20	 3.70	    -23.246	    -22.870
 -4.20	 3.80	    -23.233	    -22.912
 -4.20	 3.90	    -23.203	    -22.956
 -4.20	 4.00	    -23.151	    -23.001
 -4.20	 4.10	    -23.068	    -23.046
 -4.20	 4.20	    -22.940	    -23.092
 -4.20	 4.30	    -22.763	    -23.138
 -4.20	 4.40	    -22.550	    -23.184
 -4.20	 4.50	    -22.319	    -23.232
 -4.20	 4.60	    -22.091	    -23.281
 -4.20	 4.70	    -21.882	    -23.331
 -4.20	 4.80	    -21.696	    -23.385
 -4.20	 4.90	    -21.543	    -23.460
 -4.20	 5.00	    -21.445	    -23.595
 -4.10	 1.00	    -25.446	    -21.658
 -4.10	 1.10	    -25.376	    -21.709
 -4.10	 1.20	    -25.288	    -21.761
 -4.10	 1.30	    -25.175	    -21.812
 -4.10	 1.40	    -25.041	    -21.864
 -4.10	 1.50	    -24.892	    -21.915
 -4.10	 1.60	    -24.735	    -21.966
 -4.10	 1.70	    -24.575	    -22.017
 -4.10	 1.80	    -24.413	    -22.068
 -4.10	 1.90	    -24.252	    -22.118
 -4.10	 2.00	    -24.095	    -22.167
 -4.10	 2.10	    -23.950	    -22.216
 -4.10	 2.20	    -23.822	    -22.264
 -4.10	 2.30	    -23.713	    -22.311
 -4.10	 2.40	    -23.624	    -22.358
 -4.10	 2.50	    -23.553	    -22.404
 -4.10	 2.60	    -23.496	    -22.449
 -4.10	 2.70	    -23.450	    -22.493
 -4.10	 2.80	    -23.413	    -22.536
 -4.10	 2.90	    -23.383	    -22.578
 -4.10	 3.00	    -23.358	    -22.620
 -4.10	 3.10	    -23.337	    -22.661
 -4.10	 3.20	    -23.318	    -22.702
 -4.10	 3.30	    -23.303	    -22.743
 -4.10	 3.40	    -23.291	    -22.783
 -4.10	 3.50	    -23.282	    -22.824
 -4.10	 3.60	    -23.277	    -22.865
 -4.10	 3.70	    -23.268	    -22.907
 -4.10	 3.80	    -23.252	    -22.949
 -4.10	 3.90	    -23.217	    -22.991
 -4.10	 4.00	    -23.157	    -23.035
 -4.10	 4.10	    -23.064	    -23.079
 -4.10	 4.20	    -22.927	    -23.124
 -4.10	 4.30	    -22.745	    -23.170
 -4.10	 4.40	    -22.529	    -23.216
 -4.10	 4.50	    -22.296	    -23.264
 -4.10	 4.60	    -22.067	    -23.315
 -4.10	 4.70	    -21.857	    -23.369
 -4.10	 4.80	    -21.671	    -23.427
 -4.10	 4.90	    -21.515	    -23.510
 -4.10	 5.00	    -21.420	    -23.664
 -4.00	 1.00	    -25.453	    -21.671
 -4.00	 1.10	    -25.380	    -21.722
 -4.00	 1.20	    -25.287	    -21.774
 -4.00	 1.30	    -25.167	    -21.826
 -4.00	 1.40	    -25.026	    -21.877
 -4.00	 1.50	    -24.874	    -21.929
 -4.00	 1.60	    -24.721	    -21.981
 -4.00	 1.70	    -24.567	    -22.033
 -4.00	 1.80	    -24.414	    -22.084
 -4.00	 1.90	    -24.260	    -22.135
 -4.00	 2.00	    -24.107	    -22.186
 -4.00	 2.10	    -23.962	    -22.236
 -4.00	 2.20	    -23.832	    -22.286
 -4.00	 2.30	    -23.721	    -22.335
 -4.00	 2.40	    -23.629	    -22.383
 -4.00	 2.50	    -23.555	    -22.431
 -4.00	 2.60	    -23.497	    -22.477
 -4.00	 2.70	    -23.451	    -22.523
 -4.00	 2.80	    -23.415	    -22.568
 -4.00	 2.90	    -23.387	    -22.612
 -4.00	 3.00	    -23.365	    -22.655
 -4.00	 3.10	    -23.347	    -22.697
 -4.00	 3.20	    -23.332	    -22.739
 -4.00	 3.30	    -23.321	    -22.780
 -4.00	 3.40	    -23.311	    -22.821
 -4.00	 3.50	    -23.305	    -22.862
 -4.00	 3.60	    -23.300	    -22.903
 -4.00	 3.70	    -23.291	    -22.945
 -4.00	 3.80	    -23.273	    -22.986
 -4.00	 3.90	    -23.232	    -23.028
 -4.00	 4.00	    -23.162	    -23.071
 -4.00	 4.10	    -23.060	    -23.114
 -4.00	 4.20	    -22.915	    -23.158
 -4.00	 4.30	    -22.727	    -23.203
 -4.00	 4.40	    -22.508	    -23.249
 -4.00	 4.50	    -22.274	    -23.298
 -4.00	 4.60	    -22.046	    -23.351
 -4.00	 4.70	    -21.838	    -23.408
 -4.00	 4.80	    -21.651	    -23.469
 -4.00	 4.90	    -21.491	    -23.562
 -4.00	 5.00	    -21.397	    -23.736
 -3.90	 1.00	    -25.461	    -21.685
 -3.90	 1.10	    -25.386	    -21.735
 -3.90	 1.20	    -25.286	    -21.787
 -3.90	 1.30	    -25.159	    -21.838
 -3.90	 1.40	    -25.011	    -21.890
 -3.90	 1.50	    -24.856	    -21.943
 -3.90	 1.60	    -24.704	    -21.995
 -3.90	 1.70	    -24.557	    -22.047
 -3.90	 1.80	    -24.412	    -22.099
 -3.90	 1.90	    -24.265	    -22.151
 -3.90	 2.00	    -24.117	    -22.203
 -3.90	 2.10	    -23.975	    -22.255
 -3.90	 2.20	    -23.844	    -22.306
 -3.90	 2.30	    -23.731	    -22.356
 -3.90	 2.40	    -23.637	    -22.406
 -3.90	 2.50	    -23.561	    -22.455
 -3.90	 2.60	    -23.501	    -22.503
 -3.90	 2.70	    -23.454	    -22.551
 -3.90	 2.80	    -23.419	    -22.597
 -3.90	 2.90	    -23.392	    -22.643
 -3.90	 3.00	    -23.371	    -22.688
 -3.90	 3.10	    -23.356	    -22.732
 -3.90	 3.20	    -23.345	    -22.775
 -3.90	 3.30	    -23.337	    -22.817
 -3.90	 3.40	    -23.331	    -22.859
 -3.90	 3.50	    -23.327	    -22.901
 -3.90	 3.60	    -23.323	    -22.942
 -3.90	 3.70	    -23.314	    -22.983
 -3.90	 3.80	    -23.292	    -23.024
 -3.90	 3.90	    -23.246	    -23.066
 -3.90	 4.00	    -23.168	    -23.108
 -3.90	 4.10	    -23.056	    -23.151
 -3.90	 4.20	    -22.903	    -23.194
 -3.90	 4.30	    -22.710	    -23.238
 -3.90	 4.40	    -22.487	    -23.284
 -3.90	 4.50	    -22.253	    -23.333
 -3.90	 4.60	    -22.027	    -23.389
 -3.90	 4.70	    -21.821	    -23.449
 -3.90	 4.80	    -21.633	    -23.514
 -3.90	 4.90	    -21.471	    -23.616
 -3.90	 5.00	    -21.378	    -23.812
 -3.80	 1.00	    -25.472	    -21.699
 -3.80	 1.10	    -25.393	    -21.749
 -3.80	 1.20	    -25.288	    -21.800
 -3.80	 1.30	    -25.152	    -21.851
 -3.80	 1.40	    -24.997	    -21.903
 -3.80	 1.50	    -24.838	    -21.955
 -3.80	 1.60	    -24.687	    -22.008
 -3.80	 1.70	    -24.544	    -22.060
 -3.80	 1.80	    -24.406	    -22.113
 -3.80	 1.90	    -24.267	    -22.166
 -3.80	 2.00	    -24.126	    -22.218
 -3.80	 2.10	    -23.987	    -22.271
 -3.80	 2.20	    -23.857	    -22.323
 -3.80	 2.30	    -23.743	    -22.375
 -3.80	 2.40	    -23.647	    -22.426
 -3.80	 2.50	    -23.569	    -22.477
 -3.80	 2.60	    -23.507	    -22.527
 -3.80	 2.70	    -23.460	    -22.576
 -3.80	 2.80	    -23.423	    -22.624
 -3.80	 2.90	    -23.397	    -22.672
 -3.80	 3.00	    -23.378	    -22.718
 -3.80	 3.10	    -23.365	    -22.764
 -3.80	 3.20	    -23.357	    -22.808
 -3.80	 3.30	    -23.352	    -22.852
 -3.80	 3.40	    -23.349	    -22.895
 -3.80	 3.50	    -23.347	    -22.938
 -3.80	 3.60	    -23.345	    -22.980
 -3.80	 3.70	    -23.335	    -23.022
 -3.80	 3.80	    -23.311	    -23.063
 -3.80	 3.90	    -23.259	    -23.105
 -3.80	 4.00	    -23.173	    -23.146
 -3.80	 4.10	    -23.052	    -23.189
 -3.80	 4.20	    -22.891	    -23.231
 -3.80	 4.30	    -22.692	    -23.274
 -3.80	 4.40	    -22.467	    -23.320
 -3.80	 4.50	    -22.232	    -23.371
 -3.80	 4.60	    -22.009	    -23.430
 -3.80	 4.70	    -21.806	    -23.493
 -3.80	 4.80	    -21.619	    -23.560
 -3.80	 4.90	    -21.453	    -23.674
 -3.80	 5.00	    -21.361	    -23.891
 -3.70	 1.00	    -25.484	    -21.715
 -3.70	 1.10	    -25.402	    -21.764
 -3.70	 1.20	    -25.291	    -21.814
 -3.70	 1.30	    -25.148	    -21.865
 -3.70	 1.40	    -24.985	    -21.917
 -3.70	 1.50	    -24.821	    -21.968
 -3.70	 1.60	    -24.669	    -22.021
 -3.70	 1.70	    -24.530	    -22.073
 -3.70	 1.80	    -24.398	    -22.126
 -3.70	 1.90	    -24.266	    -22.179
 -3.70	 2.00	    -24.132	    -22.233
 -3.70	 2.10	    -23.997	    -22.286
 -3.70	 2.20	    -23.870	    -22.339
 -3.70	 2.30	    -23.757	    -22.391
 -3.70	 2.40	    -23.660	    -22.444
 -3.70	 2.50	    -23.580	    -22.496
 -3.70	 2.60	    -23.517	    -22.547
 -3.70	 2.70	    -23.467	    -22.598
 -3.70	 2.80	    -23.430	    -22.648
 -3.70	 2.90	    -23.403	    -22.697
 -3.70	 3.00	    -23.385	    -22.746
 -3.70	 3.10	    -23.374	    -22.793
 -3.70	 3.20	    -23.368	    -22.840
 -3.70	 3.30	    -23.365	    -22.885
 -3.70	 3.40	    -23.365	    -22.930
 -3.70	 3.50	    -23.366	    -22.974
 -3.70	 3.60	    -23.366	    -23.017
 -3.70	 3.70	    -23.355	    -23.060
 -3.70	 3.80	    -23.329	    -23.102
 -3.70	 3.90	    -23.271	    -23.144
 -3.70	 4.00	    -23.177	    -23.185
 -3.70	 4.10	    -23.047	    -23.227
 -3.70	 4.20	    -22.879	    -23.270
 -3.70	 4.30	    -22.674	    -23.312
 -3.70	 4.40	    -22.445	    -23.358
 -3.70	 4.50	    -22.211	    -23.411
 -3.70	 4.60	    -21.993	    -23.473
 -3.70	 4.70	    -21.794	    -23.539
 -3.70	 4.80	    -21.607	    -23.609
 -3.70	 4.90	    -21.438	    -23.735
 -3.70	 5.00	    -21.346	    -23.972
 -3.60	 1.00	    -25.499	    -21.733
 -3.60	 1.10	    -25.413	    -21.781
 -3.60	 1.20	    -25.296	    -21.830
 -3.60	 1.30	    -25.145	    -21.880
 -3.60	 1.40	    -24.975	    -21.931
 -3.60	 1.50	    -24.807	    -21.982
 -3.60	 1.60	    -24.653	    -22.034
 -3.60	 1.70	    -24.515	    -22.086
 -3.60	 1.80	    -24.388	    -22.139
 -3.60	 1.90	    -24.263	    -22.192
 -3.60	 2.00	    -24.135	    -22.246
 -3.60	 2.10	    -24.006	    -22.299
 -3.60	 2.20	    -23.882	    -22.353
 -3.60	 2.30	    -23.770	    -22.407
 -3.60	 2.40	    -23.674	    -22.460
 -3.60	 2.50	    -23.594	    -22.513
 -3.60	 2.60	    -23.529	    -22.566
 -3.60	 2.70	    -23.478	    -22.618
 -3.60	 2.80	    -23.439	    -22.670
 -3.60	 2.90	    -23.412	    -22.721
 -3.60	 3.00	    -23.393	    -22.771
 -3.60	 3.10	    -23.382	    -22.820
 -3.60	 3.20	    -23.377	    -22.868
 -3.60	 3.30	    -23.377	    -22.915
 -3.60	 3.40	    -23.380	    -22.962
 -3.60	 3.50	    -23.383	    -23.008
 -3.60	 3.60	    -23.384	    -23.052
 -3.60	 3.70	    -23.373	    -23.096
 -3.60	 3.80	    -23.345	    -23.139
 -3.60	 3.90	    -23.281	    -23.182
 -3.60	 4.00	    -23.180	    -23.224
 -3.60	 4.10	    -23.042	    -23.267
 -3.60	 4.20	    -22.867	    -23.309
 -3.60	 4.30	    -22.657	    -23.352
 -3.60	 4.40	    -22.424	    -23.398
 -3.60	 4.50	    -22.191	    -23.453
 -3.60	 4.60	    -21.977	    -23.520
 -3.60	 4.70	    -21.783	    -23.589
 -3.60	 4.80	    -21.596	    -23.661
 -3.60	 4.90	    -21.424	    -23.799
 -3.60	 5.00	    -21.334	    -24.057
 -3.50	 1.00	    -25.517	    -21.754
 -3.50	 1.10	    -25.427	    -21.800
 -3.50	 1.20	    -25.305	    -21.848
 -3.50	 1.30	    -25.146	    -21.896
 -3.50	 1.40	    -24.968	    -21.946
 -3.50	 1.50	    -24.795	    -21.997
 -3.50	 1.60	    -24.638	    -22.048
 -3.50	 1.70	    -24.501	    -22.100
 -3.50	 1.80	    -24.377	    -22.152
 -3.50	 1.90	    -24.257	    -22.205
 -3.50	 2.00	    -24.135	    -22.259
 -3.50	 2.10	    -24.012	    -22.312
 -3.50	 2.20	    -23.893	    -22.366
 -3.50	 2.30	    -23.783	    -22.420
 -3.50	 2.40	    -23.688	    -22.475
 -3.50	 2.50	    -23.608	    -22.529
 -3.50	 2.60	    -23.543	    -22.582
 -3.50	 2.70	    -23.491	    -22.636
 -3.50	 2.80	    -23.451	    -22.689
 -3.50	 2.90	    -23.422	    -22.741
 -3.50	 3.00	    -23.402	    -22.793
 -3.50	 3.10	    -23.391	    -22.844
 -3.50	 3.20	    -23.387	    -22.894
 -3.50	 3.30	    -23.388	    -22.943
 -3.50	 3.40	    -23.392	    -22.992
 -3.50	 3.50	    -23.398	    -23.039
 -3.50	 3.60	    -23.400	    -23.085
 -3.50	 3.70	    -23.389	    -23.131
 -3.50	 3.80	    -23.359	    -23.176
 -3.50	 3.90	    -23.291	    -23.220
 -3.50	 4.00	    -23.182	    -23.263
 -3.50	 4.10	    -23.037	    -23.306
 -3.50	 4.20	    -22.855	    -23.348
 -3.50	 4.30	    -22.639	    -23.392
 -3.50	 4.40	    -22.404	    -23.439
 -3.50	 4.50	    -22.171	    -23.499
 -3.50	 4.60	    -21.963	    -23.571
 -3.50	 4.70	    -21.773	    -23.642
 -3.50	 4.80	    -21.586	    -23.717
 -3.50	 4.90	    -21.412	    -23.866
 -3.50	 5.00	    -21.324	    -24.144
 -3.40	 1.00	    -25.537	    -21.777
 -3.40	 1.10	    -25.445	    -21.822
 -3.40	 1.20	    -25.316	    -21.868
 -3.40	 1.30	    -25.150	    -21.915
 -3.40	 1.40	    -24.965	    -21.963
 -3.40	 1.50	    -24.786	    -22.013
 -3.40	 1.60	    -24.626	    -22.063
 -3.40	 1.70	    -24.488	    -22.114
 -3.40	 1.80	    -24.366	    -22.166
 -3.40	 1.90	    -24.251	    -22.219
 -3.40	 2.00	    -24.134	    -22.272
 -3.40	 2.10	    -24.017	    -22.325
 -3.40	 2.20	    -23.902	    -22.379
 -3.40	 2.30	    -23.795	    -22.434
 -3.40	 2.40	    -23.702	    -22.488
 -3.40	 2.50	    -23.623	    -22.543
 -3.40	 2.60	    -23.558	    -22.597
 -3.40	 2.70	    -23.505	    -22.652
 -3.40	 2.80	    -23.464	    -22.706
 -3.40	 2.90	    -23.434	    -22.759
 -3.40	 3.00	    -23.414	    -22.813
 -3.40	 3.10	    -23.402	    -22.865
 -3.40	 3.20	    -23.397	    -22.917
 -3.40	 3.30	    -23.399	    -22.968
 -3.40	 3.40	    -23.404	    -23.018
 -3.40	 3.50	    -23.410	    -23.068
 -3.40	 3.60	    -23.414	    -23.116
 -3.40	 3.70	    -23.403	    -23.163
 -3.40	 3.80	    -23.371	    -23.210
 -3.40	 3.90	    -23.299	    -23.255
 -3.40	 4.00	    -23.185	    -23.300
 -3.40	 4.10	    -23.032	    -23.344
 -3.40	 4.20	    -22.843	    -23.387
 -3.40	 4.30	    -22.622	    -23.432
 -3.40	 4.40	    -22.383	    -23.482
 -3.40	 4.50	    -22.153	    -23.547
 -3.40	 4.60	    -21.951	    -23.625
 -3.40	 4.70	    -21.765	    -23.699
 -3.40	 4.80	    -21.577	    -23.776
 -3.40	 4.90	    -21.402	    -23.937
 -3.40	 5.00	    -21.315	    -24.232
 -3.30	 1.00	    -25.562	    -21.803
 -3.30	 1.10	    -25.465	    -21.846
 -3.30	 1.20	    -25.332	    -21.890
 -3.30	 1.30	    -25.158	    -21.936
 -3.30	 1.40	    -24.967	    -21.983
 -3.30	 1.50	    -24.782	    -22.031
 -3.30	 1.60	    -24.618	    -22.080
 -3.30	 1.70	    -24.479	    -22.130
 -3.30	 1.80	    -24.357	    -22.181
 -3.30	 1.90	    -24.244	    -22.233
 -3.30	 2.00	    -24.132	    -22.285
 -3.30	 2.10	    -24.020	    -22.338
 -3.30	 2.20	    -23.909	    -22.392
 -3.30	 2.30	    -23.806	    -22.447
 -3.30	 2.40	    -23.715	    -22.501
 -3.30	 2.50	    -23.638	    -22.556
 -3.30	 2.60	    -23.573	    -22.611
 -3.30	 2.70	    -23.520	    -22.666
 -3.30	 2.80	    -23.479	    -22.721
 -3.30	 2.90	    -23.448	    -22.776
 -3.30	 3.00	    -23.426	    -22.830
 -3.30	 3.10	    -23.413	    -22.884
 -3.30	 3.20	    -23.408	    -22.938
 -3.30	 3.30	    -23.410	    -22.990
 -3.30	 3.40	    -23.415	    -23.042
 -3.30	 3.50	    -23.422	    -23.094
 -3.30	 3.60	    -23.425	    -23.144
 -3.30	 3.70	    -23.414	    -23.193
 -3.30	 3.80	    -23.381	    -23.242
 -3.30	 3.90	    -23.306	    -23.289
 -3.30	 4.00	    -23.186	    -23.335
 -3.30	 4.10	    -23.027	    -23.381
 -3.30	 4.20	    -22.832	    -23.426
 -3.30	 4.30	    -22.605	    -23.472
 -3.30	 4.40	    -22.363	    -23.526
 -3.30	 4.50	    -22.136	    -23.598
 -3.30	 4.60	    -21.940	    -23.683
 -3.30	 4.70	    -21.758	    -23.760
 -3.30	 4.80	    -21.570	    -23.838
 -3.30	 4.90	    -21.393	    -24.012
 -3.30	 5.00	    -21.308	    -24.323
 -3.20	 1.00	    -25.590	    -21.833
 -3.20	 1.10	    -25.490	    -21.874
 -3.20	 1.20	    -25.351	    -21.916
 -3.20	 1.30	    -25.170	    -21.960
 -3.20	 1.40	    -24.972	    -22.005
 -3.20	 1.50	    -24.782	    -22.051
 -3.20	 1.60	    -24.615	    -22.099
 -3.20	 1.70	    -24.473	    -22.147
 -3.20	 1.80	    -24.351	    -22.197
 -3.20	 1.90	    -24.239	    -22.248
 -3.20	 2.00	    -24.130	    -22.300
 -3.20	 2.10	    -24.022	    -22.352
 -3.20	 2.20	    -23.915	    -22.406
 -3.20	 2.30	    -23.816	    -22.460
 -3.20	 2.40	    -23.727	    -22.514
 -3.20	 2.50	    -23.652	    -22.569
 -3.20	 2.60	    -23.588	    -22.624
 -3.20	 2.70	    -23.536	    -22.680
 -3.20	 2.80	    -23.495	    -22.735
 -3.20	 2.90	    -23.463	    -22.791
 -3.20	 3.00	    -23.441	    -22.846
 -3.20	 3.10	    -23.427	    -22.901
 -3.20	 3.20	    -23.420	    -22.956
 -3.20	 3.30	    -23.421	    -23.010
 -3.20	 3.40	    -23.426	    -23.064
 -3.20	 3.50	    -23.432	    -23.117
 -3.20	 3.60	    -23.435	    -23.169
 -3.20	 3.70	    -23.424	    -23.220
 -3.20	 3.80	    -23.390	    -23.271
 -3.20	 3.90	    -23.313	    -23.320
 -3.20	 4.00	    -23.188	    -23.368
 -3.20	 4.10	    -23.022	    -23.416
 -3.20	 4.20	    -22.821	    -23.462
 -3.20	 4.30	    -22.588	    -23.510
 -3.20	 4.40	    -22.343	    -23.569
 -3.20	 4.50	    -22.119	    -23.652
 -3.20	 4.60	    -21.931	    -23.745
 -3.20	 4.70	    -21.752	    -23.825
 -3.20	 4.80	    -21.563	    -23.905
 -3.20	 4.90	    -21.385	    -24.090
 -3.20	 5.00	    -21.302	    -24.415
 -3.10	 1.00	    -25.622	    -21.867
 -3.10	 1.10	    -25.518	    -21.905
 -3.10	 1.20	    -25.374	    -21.945
 -3.10	 1.30	    -25.187	    -21.987
 -3.10	 1.40	    -24.982	    -22.030
 -3.10	 1.50	    -24.786	    -22.074
 -3.10	 1.60	    -24.615	    -22.120
 -3.10	 1.70	    -24.470	    -22.167
 -3.10	 1.80	    -24.347	    -22.216
 -3.10	 1.90	    -24.236	    -22.265
 -3.10	 2.00	    -24.129	    -22.316
 -3.10	 2.10	    -24.024	    -22.367
 -3.10	 2.20	    -23.921	    -22.420
 -3.10	 2.30	    -23.824	    -22.473
 -3.10	 2.40	    -23.738	    -22.527
 -3.10	 2.50	    -23.665	    -22.582
 -3.10	 2.60	    -23.603	    -22.637
 -3.10	 2.70	    -23.552	    -22.692
 -3.10	 2.80	    -23.510	    -22.748
 -3.10	 2.90	    -23.479	    -22.804
 -3.10	 3.00	    -23.456	    -22.860
 -3.10	 3.10	    -23.441	    -22.916
 -3.10	 3.20	    -23.433	    -22.972
 -3.10	 3.30	    -23.432	    -23.028
 -3.10	 3.40	    -23.436	    -23.083
